,image,study
5576,c4159a5ee69b.dcm,9c7647d1c27a
5577,49f089b7684b.dcm,65113c3b3110
5578,19fe0e60de1e.dcm,3dfc66e41bd9
5579,d19950710463.dcm,0f61a1f7ed0a
5580,d9989cde71cb.dcm,c1f2fb51a794
5581,ed239335dbbd.dcm,6626a3e68101
5582,8477d4f5f28e.dcm,e82dabeb2c01
5583,78383a97e9b8.dcm,8f9f2fcd1101
5584,396d618ed171.dcm,d8b2815cc382
5585,57c59f4d7d3e.dcm,6d7efd97265f
5586,fc612cef0a2b.dcm,ddc87971f87e
5587,727775e601cc.dcm,62754eaff473
5588,907d3c9c0f80.dcm,5abe8ebed81b
5589,ae69378d7075.dcm,c63c77cebf53
5590,709d6696892a.dcm,0f21dc4d6a38
5591,3cfb0ca1d73d.dcm,730dde2edfc7
5592,792604c4e33e.dcm,8fc46a1ef7d6
5593,7f6e5387f1da.dcm,72f57941bed3
5594,cb1e65b865bc.dcm,6e63af9d6140
5595,fe6cd1fbae72.dcm,bf21ae96901c
5596,bde156ebdcd2.dcm,5c723c3fbaaf
5597,a61ef3082c98.dcm,771a4add61c9
5598,757ebf7db4b1.dcm,2d4062ba545a
5599,506dca9ef41f.dcm,e59ac8552f60
5600,71bb8ce24380.dcm,1faef7f49b5c
5601,dcdc855f8484.dcm,8d2c21678869
5602,0846041c1efd.dcm,3bf0ba9cac51
5603,8264e04044f7.dcm,cc7fff1668bc
5604,793e044f2c5b.dcm,1c790318b3ef
5605,167ce338bc60.dcm,0c4be0c6f78c
5606,0ece4e436d5b.dcm,a9fcf78c3469
5607,bd99501aa2dd.dcm,acf8c450efb2
5608,dba736a15103.dcm,ccd2dee9eaf9
5609,99e8d942f5b8.dcm,e94ccb56b277
5610,a2750d831985.dcm,2e34bd2e9262
5611,69375ca1d84b.dcm,961761c43308
5612,eb453bda08ad.dcm,028b79a357d6
5613,fbd384384f57.dcm,6863735553dd
5614,e333d231d64a.dcm,41c2c7236ef0
5615,8a1656fc551a.dcm,bcc7cc108014
5616,948a27af7d0b.dcm,35035b97e536
5617,23b19483fc4d.dcm,fb255b926b51
5618,cd3ed4265251.dcm,b40f174f19a6
5619,df3d32c8df06.dcm,b40f174f19a6
5620,c331d370cee4.dcm,27c586844ff7
5621,0d3372b1f093.dcm,f24671b314db
5622,42b95635cfaf.dcm,9e4d14c0491a
5623,c911acd72665.dcm,25ce40175fd5
5624,f7f759f7a4f1.dcm,25ce40175fd5
5625,2fc613ae8cd2.dcm,7a9b2f9aa761
5626,888109901b29.dcm,28b923d25bb7
5627,6d6f7276dafe.dcm,6ea453b90c6c
5628,422220ffba3a.dcm,b58d8a8771c4
5629,563f8a6c25fb.dcm,1f89329fdcf2
5630,0823ab3600b6.dcm,b7f9c144c199
5631,bc364d0be47b.dcm,e462b50ef489
5632,ad37a4fbedd4.dcm,253c261bde3a
5633,7317e56f9189.dcm,997985cf7142
5634,82a63487db90.dcm,759a8e5cee9d
5635,5eb876ee69b1.dcm,4d2da10bd390
5636,0b1232ca1217.dcm,65f4bde8a785
5637,545096ff25ac.dcm,fb913c5f28a1
5638,a6e864398336.dcm,c49d0be32a21
5639,142ec2f06025.dcm,d74dcd7ef5ff
5640,5af8dfe95d88.dcm,022f9b3cfd91
5641,e3cfb3330b60.dcm,747483509d0e
5642,09a76af15954.dcm,4cd4a247bc30
5643,17de208479c3.dcm,d1e9e0136254
5644,64bb7cf230d3.dcm,886d6aa11cfe
5645,5d062f8686ff.dcm,e1a37ecaabfe
5646,f7bb2e09d818.dcm,0543d2bc1c80
5647,25516b6f6f44.dcm,c7da9786faff
5648,94c300b17fb0.dcm,b2f9dac34d2b
5649,90118b900db4.dcm,67c36705aa1d
5650,a19658675c6d.dcm,f9b47fe9bcb5
5651,ba90b53ea840.dcm,ed5d94f5100d
5652,be6fdd09230e.dcm,a0fa0c688236
5653,1e59a284b96b.dcm,e13e117a8d82
5654,0b4a60630af2.dcm,32218484a1a6
5655,e1d9aae185a7.dcm,914fd6a59eb7
5656,0d9825637fd8.dcm,ae6fdbc90bf6
5657,cc80f91e686e.dcm,5a7ed16af4f1
5658,8de440c6f344.dcm,fe0be2315bf0
5659,d249f6b76d37.dcm,8dec4313cf31
5660,da1fe5114419.dcm,9b5b8816a625
5661,31699372f456.dcm,6039f7ffcc5a
5662,b1e5ceef3f66.dcm,35f759f8d1b8
5663,ae781da41bff.dcm,3daae55407fc
5664,d3ab6de09006.dcm,959ee59f6a71
5665,a618d316ce00.dcm,fb4ddcf7f9d6
5666,a535938eb950.dcm,a1d3defcc10e
5667,c9b62a594b8c.dcm,690cdb1d60c0
5668,353ced4c326d.dcm,d290c990efc9
5669,aadebc7de4f9.dcm,c6fd58768e03
5670,3138649980f0.dcm,55a582ddecc2
5671,6e8868fb3d1b.dcm,7afee3a6d7e4
5672,66a513ecac8f.dcm,4d11294713ad
5673,b0fdac52f1d4.dcm,8b142bc65db2
5674,b9176ad8599e.dcm,496dae9e8e48
5675,df75373d0de0.dcm,a1d3ecf7c3d7
5676,b439e41975f1.dcm,a4b311d1dc4b
5677,ea2facb80e15.dcm,2dc2ece5a7b6
5678,293dfd740406.dcm,81711d215ec7
5679,a373b3a084ea.dcm,86aaf2215fd4
5680,9d20ff2ff577.dcm,b7c96dfb1284
5681,00b8180bd3a8.dcm,dadc2e3842e5
5682,8555f2e32e4f.dcm,b372f33f1017
5683,fdcea381ec38.dcm,1d4b92eb1e86
5684,5301dfecfce2.dcm,675f6a17212d
5685,f80c6d2df74d.dcm,d82f8ac5c3aa
5686,620e3af99c50.dcm,0e1701865c35
5687,9eff60fdf2da.dcm,cc2ec61e3cce
5688,0d08f110042b.dcm,2afe9fa4b788
5689,56b0b5110844.dcm,983579cf7e1a
5690,513502db64b7.dcm,a7ae3f0243d2
5691,115dafa39d2a.dcm,8eb7415fd75d
5692,f1c480efa141.dcm,6ceafcc1bebd
5693,804533e070aa.dcm,6c8f1d37069b
5694,4a49c6fab60b.dcm,497bf4b490c4
5695,615961751bc0.dcm,474a199db1f7
5696,cafe87118d59.dcm,33bdeeb50e0f
5697,1a28634909f8.dcm,bc2b65a2e0e0
5698,71b601075a2c.dcm,6fe13adf23a8
5699,208129e06010.dcm,4b916be9f189
5700,38062b72ade6.dcm,dfb6127e91ca
5701,8029bfa40f02.dcm,db473268e678
5702,8bb20ca76aad.dcm,612b94363f39
5703,4fc2c59d28a1.dcm,425baa3b6167
5704,39acf134b0a1.dcm,d1c8ceed5f67
5705,80cbb8146744.dcm,628fc5a824bb
5706,36c1215ea4cb.dcm,de44f6af8b10
5707,54dabacb80c3.dcm,65b2d542a83f
5708,36cf2080b192.dcm,980a690320eb
5709,f6c4ab492e7d.dcm,6c94a17753d5
5710,fd74cde91d90.dcm,905f6de7b537
5711,5953aeec0d40.dcm,16d98c50e843
5712,08cf0b5663bd.dcm,e8b4637a1396
5713,d004cf7185e6.dcm,3c66c7eef4db
5714,60817e016816.dcm,c4d84d5f4fdf
5715,e8c95d9d060f.dcm,d1e8cfaae748
5716,f8ee23f1f772.dcm,1eafb760551d
5717,c8294ce59bdc.dcm,78791be84503
5718,3198e7526afc.dcm,6677528753f7
5719,5f1d8b846c3a.dcm,cf2bccfe763c
5720,bb4464812bc3.dcm,50837951818b
5721,1697c6702167.dcm,f9fb22b532d6
5722,e16d2a45229d.dcm,bebaafc7bfbe
5723,d2dc88c5ac81.dcm,514b87b8275d
5724,82c84d5079b7.dcm,514b87b8275d
5725,4b9cee7ecf44.dcm,37b284b23465
5726,d080a0842281.dcm,9f95066c5136
5727,0124f624dacb.dcm,0acf45b01bdf
5728,d64f150c2227.dcm,fa2e157f2acc
5729,96214bc64449.dcm,e1c473641416
5730,61906bea9eab.dcm,5840fda24291
5731,ed77e3dd29ea.dcm,68adf82510a6
5732,2eefbd9bc7b9.dcm,b27e356820f7
5733,30afde330074.dcm,fabf4198357c
5734,4bb94cd7f2f4.dcm,a4e94133d95a
5735,df4f1240317e.dcm,a4e94133d95a
5736,6728e11290af.dcm,a4e94133d95a
5737,608d574388ba.dcm,a4e94133d95a
5738,866e3622cb24.dcm,a4e94133d95a
5739,25eb1bccd8ce.dcm,4278049d12e8
5740,9ae7751f111a.dcm,08b5ac196fae
5741,eb3be46c1a3b.dcm,437964b36522
5742,7ff9102be785.dcm,79140443c2e2
5743,629dcad5ff4a.dcm,e72c3641aff5
5744,acb3af026387.dcm,c336b6ddd31e
5745,b63cb08f163b.dcm,19905c7259b8
5746,8d9892c5b5e7.dcm,943eaf84ee7e
5747,6f3d0dbe125a.dcm,774720fb2a45
5748,bdf485c8b391.dcm,c45123ecdd71
5749,e8c529974e0b.dcm,2faea6510f1e
5750,0660475631a9.dcm,34d360dd549f
5751,d472f472b4e8.dcm,69f2bd2ac9ae
5752,644c60497cf1.dcm,df4722bbd29a
5753,7d3ba5b93a6c.dcm,565cf7dfcce7
5754,525fbc8d3610.dcm,34d7f214a7e5
5755,adf925d6c357.dcm,b2ad788bfc3b
5756,d78a5e749b78.dcm,436fa63e29e2
5757,8a77f78902e0.dcm,951400899440
5758,c6037359e2ce.dcm,0a9169b86b81
5759,0635d8f989f1.dcm,83831a99704c
5760,7ad04f964fa8.dcm,eba05ee2d7da
5761,f57c7203c250.dcm,17c04e889fdd
5762,9424a53c8d6a.dcm,2a8a246f1ebb
5763,19207b14690b.dcm,70506829e724
5764,c1eb5c1e81fd.dcm,d46dc030a427
5765,eb0a668ec905.dcm,5dfc819491fb
5766,499c4b6c9783.dcm,5a8eabd0dfbd
5767,c3b793e286a4.dcm,08c7df1f8eee
5768,e37e60f51f2c.dcm,a67f882788f7
5769,c8e548bba5f8.dcm,0983897d389c
5770,cb6f637caa31.dcm,6d172472504c
5771,5168865feb46.dcm,45ffa9e2bf17
5772,990216aa9f08.dcm,4b7b9871f26f
5773,22281025b784.dcm,4b7b9871f26f
5774,17d416792b4c.dcm,0e698a56dcd3
5775,f14beb141ab0.dcm,25ac9d871158
5776,483055c5b1dd.dcm,0c9f6e26f5fc
5777,87717257302c.dcm,b8d8091e78cc
5778,f9672a3734f5.dcm,0dbfffc14b06
5779,3b0c96215b50.dcm,707be9bc8351
5780,756dbcc3be70.dcm,9315df5edab8
5781,0f4bc6a7b8b5.dcm,0a49309fc682
5782,ebbee1cd7799.dcm,c6db7683f622
5783,65cc904992df.dcm,5e15393e8483
5784,3eeb7e63c39e.dcm,fc42a9c84eb5
5785,685ec8f1aa86.dcm,44fafe9c97eb
5786,faae22ec95ed.dcm,c75957219940
5787,1ea01196514a.dcm,0b1671929731
5788,961e67cadcdc.dcm,0b1671929731
5789,69c87a26bf46.dcm,1c70fec4be1a
5790,f631c9b15608.dcm,4dd1c6cd167e
5791,5062d954b4ce.dcm,b6a1aa419995
5792,3976de768891.dcm,80432401db2b
5793,bd02dfbde27d.dcm,1311dd0e5c64
5794,8b952bd3b600.dcm,df4a3d3d27ba
5795,093e5e69a2af.dcm,7e26e0963bac
5796,e9e89d9b3a95.dcm,49a79f8222a6
5797,54ff4b7c1651.dcm,c4201775db63
5798,d510e6e49ca7.dcm,b0e043232ff9
5799,dd4bc7cb94b0.dcm,991c7282e91c
5800,d25f3ff4abfe.dcm,6618a84e2d7f
5801,653cc3df5c01.dcm,cab686c551eb
5802,f9c45ad6c3ab.dcm,adab64281f5e
5803,7dbf5ada5b7b.dcm,b1e69eab91d4
5804,d887fdb6099e.dcm,4108decf2beb
5805,0242367347b8.dcm,4ee82c256da7
5806,86c22fdbdf51.dcm,f7c01c47e966
5807,ee5e6e4a7c3c.dcm,9f91689f9177
5808,86d6ed01e772.dcm,eb28eda6261a
5809,7ab83155a470.dcm,397ae205b6db
5810,94c14ab04442.dcm,941bf7ac39f3
5811,22abca0b916c.dcm,4c96f8a99305
5812,cd6dda2e41a4.dcm,bc18de2898c2
5813,a708f14bde9b.dcm,526393a46dcb
5814,1a1a7f2d1de9.dcm,8160bfb420dc
5815,c02550dc623f.dcm,d7ab3582e476
5816,e545e07a7a06.dcm,6de88cb78697
5817,07fd8eed8cbc.dcm,dcd9d77c6ac6
5818,cffa8feeaa70.dcm,bdd6949b330c
5819,6e27eafb467c.dcm,f8038bf5a049
5820,12fd7e210fae.dcm,8b2d041e7a32
5821,d668e03169fb.dcm,ecb8f4c2606c
5822,d824859c732d.dcm,fdf9cb6b052d
5823,6ac7da38e8e8.dcm,159c607b0f88
5824,102e27cde152.dcm,b6219d540374
5825,7f2d2e7bfba8.dcm,7b5b31210030
5826,0f772da67097.dcm,78688bfcd441
5827,0b1408cf87e7.dcm,bd1003a23104
5828,5044cd2e31d1.dcm,d30474806223
5829,db2e41ee691c.dcm,1baca8182bf8
5830,bcc0722cdd33.dcm,7f773ab567dc
5831,ce59edbb28b4.dcm,f37b61c25b36
5832,3c520ff6d9b7.dcm,be1a7ddcc19d
5833,746109e7ea0d.dcm,852848545a6c
5834,502e912e6eb4.dcm,f17665afc4c2
5835,b25deae7a11a.dcm,06f711c020a1
5836,8b89d443f038.dcm,36bb67bb95a9
5837,09c909226d35.dcm,ae9ecf9bbc72
5838,fed0ecac96cb.dcm,f00a7f15f367
5839,8c7e4e176b77.dcm,97f7b3de1e6c
5840,8cc78a4b690a.dcm,155b096d1b12
5841,f476a80e622d.dcm,82fde36914bc
5842,2ac1789f2aec.dcm,41c32b7a5b44
5843,5b6f5159204f.dcm,818bda3ca15d
5844,4605e6c8b75a.dcm,5a9ef6342497
5845,746cbd139bba.dcm,99499db74741
5846,bf38706c813b.dcm,cb9e68a7ddc6
5847,1306eb815ce6.dcm,2f771861f952
5848,7da23a5ccafa.dcm,436ce67eb424
5849,4fbaae87210f.dcm,37edcd625de4
5850,63f03afb1664.dcm,4f7398c0551c
5851,13edd4bdbbe4.dcm,7703e1787577
5852,8a3c5c1c6fed.dcm,2a327d0c2f61
5853,16cfb722f2c3.dcm,04f115f14e1c
5854,a0eab82cc525.dcm,f5bc6b85d2b1
5855,4b2e0cf17d8d.dcm,d7c81bbc92aa
5856,9b32288603d4.dcm,88b7b5dcfd30
5857,d5c17a1b24bd.dcm,6461ec480223
5858,d3acddc972a0.dcm,2ae591e11315
5859,02bc68ef4265.dcm,c3d5876a73a1
5860,1567909b87d1.dcm,c7c53a0fcccc
5861,353d5dbe2de0.dcm,4b1d718d562a
5862,88cf06ca9b69.dcm,279ff8b28326
5863,c4dfcdff7d48.dcm,1697e617266f
5864,aa1210840879.dcm,96dfa1261098
5865,f9afc92ac7e1.dcm,8d1bb5055032
5866,44d5c5edbfc8.dcm,944341248373
5867,f36fff73055c.dcm,95fcf5433b40
5868,6ad1a5c3e2de.dcm,d7cd1349ab41
5869,20afe4c0669f.dcm,ad057569e00c
5870,e883a347072e.dcm,4b04ef7e5a91
5871,12c435a26db5.dcm,c553748e7049
5872,86cd5c80c715.dcm,2a99eceed859
5873,58aab279543f.dcm,d0e855bbced0
5874,38ab5750fb0f.dcm,b61bfb1fdb36
5875,e3e2f20e0264.dcm,8e88d7565396
5876,abb96ea8a826.dcm,8e88d7565396
5877,c376ed382362.dcm,a241b8b55623
5878,05d9bb69dbb2.dcm,6afb4796f4d2
5879,6224f657e437.dcm,0478ead3b8c2
5880,31d40712a358.dcm,ac9fa71e33c8
5881,bf3e8bd12c78.dcm,ab325bee36de
5882,7b7b282374f2.dcm,39a56d7788fc
5883,b689306ef723.dcm,bcee64e12aa2
5884,98e895293a8c.dcm,58072ae8b0f0
5885,3f4c3756eccf.dcm,4c0a382bf349
5886,8b37ca7541a6.dcm,53a94edc58d1
5887,a5d66b038255.dcm,d3253e0cdc4b
5888,311b7f98fd08.dcm,63ce3e6b048a
5889,733d63022f55.dcm,80b798963819
5890,e32e6427aee7.dcm,f457ac57e4f6
5891,786ec73d1e3f.dcm,a45728df9fa0
5892,1b3cee648e36.dcm,a4bf95ce9c17
5893,1804c4f0da52.dcm,ba54f0062738
5894,18f38a3c9603.dcm,b5e67f04dd09
5895,56ff7c4e1f41.dcm,9855cbfdcb71
5896,2ebb1245bd58.dcm,9855cbfdcb71
5897,016e884581b8.dcm,a891e4625f8f
5898,6dfaf2639dcb.dcm,909b093ebd7b
5899,4e3cc33ab9c3.dcm,77b4e0d0a49d
5900,b86bb52a7263.dcm,c6a376032cfd
5901,c00c7e8b673c.dcm,53234761691b
5902,2bbfbda5bf88.dcm,53234761691b
5903,3775789b06bf.dcm,a6e088644d5d
5904,e424044b1d3d.dcm,1e26273cf072
5905,f476eafd8d46.dcm,667fec5ebfa5
5906,939862cb5fa4.dcm,538dea1ffd18
5907,4f0c18a7a451.dcm,bc717a04ec56
5908,7b0d8d2e8a45.dcm,8a3b38dbc12d
5909,2956ded61ed6.dcm,36cbfe6f866c
5910,86a50cee56e0.dcm,2b2e8f74947b
5911,08fb5758220d.dcm,e0ec9d5120a5
5912,1ce01f7fdb1c.dcm,e395615a9a0d
5913,2a03d1c9b41f.dcm,247bc4bd6a73
5914,c25cb2b70419.dcm,aabe07602051
5915,7253921f7599.dcm,1fcc3fac4784
5916,96324b46bc4c.dcm,ba01c7ed330f
5917,261e900d92b1.dcm,102b9bd43e3f
5918,f950874f53f1.dcm,2dacdf109030
5919,f610482754e0.dcm,608c09cf07eb
5920,c4fa3a69fae0.dcm,e4a6e7346156
5921,617d605ce432.dcm,6c30f2ff1a9f
5922,ee9cf518b37e.dcm,5d3619fd4540
5923,7bdc24bf4984.dcm,bcdfafac68b7
5924,70a7e221ebf5.dcm,17cea777771b
5925,ca05ff950675.dcm,f76c899a8e19
5926,60c35a8572a4.dcm,a3f6bc388702
5927,af2483e31bc1.dcm,bba84cc338c3
5928,247411eb282a.dcm,ecd0dea97eef
5929,5d20ec8ff263.dcm,1a8038230877
5930,bb1104267164.dcm,a4afefa6dc77
5931,815c1f50a9f9.dcm,99aa2bb52d7e
5932,ba77c4831e02.dcm,d4335c32ac91
5933,1ae58d26156b.dcm,cd7b8745e046
5934,03a1614f51e7.dcm,f49511663558
5935,0c06f6f96a5a.dcm,18b5bd84f1c0
5936,7b76a00cfb3a.dcm,e5f97fa3f2d0
5937,3892dd928d72.dcm,ca436c68f046
5938,8473467dea2f.dcm,4c1db991f907
5939,74bbd4c284d7.dcm,7a9a5b3ed60c
5940,4dcb2faf3dbb.dcm,8723fa61b4c9
5941,030897965e6c.dcm,673aea73b37a
5942,20a040efb0d8.dcm,a20916a9f4fe
5943,29a62f1d3a51.dcm,1dec8f8a5290
5944,3781073f1bcd.dcm,955c9a911fd0
5945,b631ce6a8ccd.dcm,626ee38b0f09
5946,f006f6d44a9c.dcm,cd3829a517ea
5947,6a106096c000.dcm,b134a98f78d7
5948,027473c590c1.dcm,4e9eb654f451
5949,fda9216898b1.dcm,3964a008403e
5950,13b58897c586.dcm,9bc0baeae132
5951,e393f9122068.dcm,e9ce880f2202
5952,2f12dbb2caf2.dcm,a39c8877e5f3
5953,915134eb4f36.dcm,fc63422eca1c
5954,ea608cd740a5.dcm,cd26a806db43
5955,04a0b90d7875.dcm,effcdb73627e
5956,808c6d6f6aba.dcm,effcdb73627e
5957,b7cb40ae7704.dcm,699611aaa3b0
5958,7a859438ba13.dcm,616a679a7380
5959,566228fcdc9e.dcm,6b05dd27c879
5960,8c19d383f567.dcm,6fb902bf498b
5961,709130ce5a22.dcm,45ba102094d2
5962,bab41154fe6f.dcm,456c2a3abcf7
5963,1ba3477552e0.dcm,f317383c5831
5964,3fadf4b48db3.dcm,00792b5c8852
5965,c931296826c2.dcm,673e42f95093
5966,3b0227a5175e.dcm,b483cc9a1fb0
5967,ba994c64f085.dcm,df924511c439
5968,8fb8e619bf44.dcm,0d81805743b6
5969,38f7e0a0277c.dcm,87e342354d85
5970,1467c3c84c42.dcm,bc27460a2859
5971,2f700a7204cf.dcm,64ccc691d5b8
5972,b2afb15942e3.dcm,2d0150e971af
5973,a09c6b006ed5.dcm,3deec0a549d3
5974,7064823e0cf2.dcm,ee22d804e868
5975,2b73d6e95825.dcm,9027e97cec00
5976,46cf2d33c99a.dcm,f4d945c3ccd7
5977,c9eb5a6fcee5.dcm,0b457ab68e89
5978,7b5b5f6bcda4.dcm,dc0fed8c8737
5979,36935dd80ace.dcm,c23033b658e0
5980,58cb7e268638.dcm,62d6d024bfe4
5981,3be2137ceea5.dcm,6d83b6774b0a
5982,87ed595ee261.dcm,804119f6c0a6
5983,fe7fd0793fb3.dcm,07a2358b4e59
5984,1dc7459cb081.dcm,5c3c9a303c13
5985,a1fa5f79671d.dcm,5c3c9a303c13
5986,c9132d004fb0.dcm,dfc0decef09f
5987,2c130ee08736.dcm,4ebaaa8b1eb2
5988,ba455bb9a92f.dcm,4ebaaa8b1eb2
5989,684230477525.dcm,4ebaaa8b1eb2
5990,1f0419f1f5f8.dcm,2ca53fb28d25
5991,7e36258357fa.dcm,e6e361d6a84e
5992,e366fa659c3a.dcm,d7561eaf0b7d
5993,05ccf13c1980.dcm,4ba4eb1d380d
5994,3e87fd4c0999.dcm,616ec28bcb52
5995,c94baa9aacf2.dcm,d52f1544921e
5996,1f89c98d76fd.dcm,57465ec1be57
5997,ae208be9862d.dcm,3340562b3fce
5998,90d6ee54e019.dcm,daacf4460a62
5999,056df0ed9048.dcm,98023f79d14d
6000,9af4cef63686.dcm,e578212ad3a6
6001,08048f170c29.dcm,a874435f5b2d
6002,0c2d323a04bf.dcm,b27fe12f2fc0
6003,13b8f1e69481.dcm,b121e6f58d1e
6004,f8e17b1c73ff.dcm,98c6965e9185
6005,ab4ea96e3ac6.dcm,aaf19284ce23
6006,9fe6a60764df.dcm,c67a9e39ade5
6007,fee880bc30b5.dcm,52507b43ec40
6008,3d963eeddaf7.dcm,9fd6d2ef1078
6009,472b6afa3709.dcm,61ef666e618e
6010,c561b2656646.dcm,35aff487b8ce
6011,482b482773ba.dcm,c73ff36eb002
6012,8b2cf9761012.dcm,1d155f64f846
6013,9716d3f70842.dcm,794cfa848e12
6014,eb5282ff3153.dcm,6ce2a9142829
6015,562962571ea3.dcm,b961251588f6
6016,74d1705ecff6.dcm,1014eb974c52
6017,e830ffb5a568.dcm,b6b4bdf92b3f
6018,973db0636a3b.dcm,7b10c52613de
6019,ced0475f445a.dcm,fb4399c644e0
6020,7dcf6521261f.dcm,93b2c01193e9
6021,13131b0c3db4.dcm,eeecfd50b220
6022,041e01732a79.dcm,efb9bc675820
6023,35f3e874a4d5.dcm,6188756af06d
6024,424eb6da8bb8.dcm,9a4a6abdf776
6025,c814bd58330c.dcm,b1f21c64a26c
6026,d443de6eb20b.dcm,d89e6a53c322
6027,dee1f922c02a.dcm,cf7676dce2ad
6028,407901bb5f89.dcm,841dbb381261
6029,8b8b1f95422d.dcm,a84d1f0c2ea2
6030,f949cb1a7430.dcm,2ed4ce2d96bb
6031,3f9b1542800e.dcm,cb04fc09221b
6032,3302ff0f13b5.dcm,02e6db1dccd4
6033,84d7ae4029ea.dcm,b3d2c3f6ba5c
6034,f47a7274ffc6.dcm,d129ac8188d6
6035,a885755619ad.dcm,110f748ac87d
6036,6842040e66c9.dcm,11f67b33dc61
6037,006e2ac85d57.dcm,6f29d576794f
6038,6981cea218db.dcm,f0644c47ebfc
6039,24ebd6160feb.dcm,a21b244030e1
6040,dd4b855fb596.dcm,5f23e39538df
6041,fa4b350599db.dcm,e6f3ba0b25c5
6042,d14e97468459.dcm,200c39af6b9d
6043,94825b693577.dcm,d8d5a42411d1
6044,6366191bfe49.dcm,d8d5a42411d1
6045,17da9d9c513b.dcm,e10ae9dd5000
6046,322505bea742.dcm,758eecca893c
6047,e00951255b1d.dcm,a19382e3cce5
6048,0e7027655230.dcm,410819eea797
6049,77e0fa0609c9.dcm,90ebb1c07f60
6050,219c5c0ceb96.dcm,e88557d8a0cc
6051,16219815d303.dcm,962b514336b7
6052,42837793df83.dcm,e284cafd4bdb
6053,2b1242514f50.dcm,fd9d8a24f167
6054,cdd9e3aaf45a.dcm,74ba8f2badcb
6055,0d4d6acc9ed3.dcm,74ba8f2badcb
6056,00e3a7e91a34.dcm,74ba8f2badcb
6057,93a881fb3292.dcm,74ba8f2badcb
6058,d984628f648f.dcm,158f4775c613
6059,d0c92c3d9446.dcm,5024b6620c03
6060,83600d321b17.dcm,48e6440403f3
6061,204b76fa911b.dcm,b744c6f3c22e
6062,a818e98c3f90.dcm,ea44061da219
6063,19f96cb8225e.dcm,a292b1d0cce3
6064,53d8f531e0a1.dcm,d419cd169212
6065,6660efe110ef.dcm,4afcd8aa1ebd
6066,3646ad5794bf.dcm,b3034a39ab25
6067,779d18c490e9.dcm,6e397c1d4ad8
6068,14b5b8104a38.dcm,35a5ba170ac4
6069,8d172794061c.dcm,f0e99a9fd724
6070,6967d87c4eb6.dcm,ff5948fb8ea9
6071,015169fc4212.dcm,528aca245f9a
6072,c74d0b00b765.dcm,b8fafbc2ad5c
6073,ea4e6f4d1276.dcm,f20ea4a7e55d
6074,1e9fe71f89bf.dcm,48115244cd07
6075,6f749e2783e1.dcm,1f970230eff3
6076,545fb830023d.dcm,1f970230eff3
6077,c821fc996d82.dcm,eb30f3452fc6
6078,b6644d984e8e.dcm,0f903cf7e724
6079,4ac3ee3e850b.dcm,0d13d23764f5
6080,d175da4e3357.dcm,8420a2430b65
6081,7bc910d02031.dcm,d8f6fee0e95e
6082,72e6cd168bd6.dcm,dcb3c09636ef
6083,1de2c4948019.dcm,bd078a3621f7
6084,4039de3f81c8.dcm,b3715ae5290f
6085,f825c4eda7f4.dcm,80e2360423f2
6086,4e0ff8b88667.dcm,b5f01573743d
6087,275ca4ed9c8a.dcm,c0b31c4ca617
6088,8ae5a0f6c1fa.dcm,80ba72c35938
6089,73d421bdd99d.dcm,b3c39c1ee6c2
6090,af932f6c84c8.dcm,0c4472b1b940
6091,6704fd5a65b9.dcm,70181e40a550
6092,936889189a8b.dcm,247f40620c10
6093,32f07d34a0db.dcm,e164f3b294e9
6094,cb2ef4909f2b.dcm,71dad6eccd07
6095,b37f6a547874.dcm,c0527255e849
6096,f4711a5828f7.dcm,2f4e25cb6e47
6097,b8f49f7710a7.dcm,f8aea676f0a6
6098,a5efe4c77d96.dcm,3b69158045ec
6099,e037b8843af6.dcm,3b4cdf9a776a
6100,26a7b7bd9168.dcm,d29124676611
6101,459bdad90d80.dcm,f7087535a63a
6102,95be342e48de.dcm,0213594439b0
6103,8df39f4dcd7b.dcm,27f8616263ed
6104,7e4a4ef3ff9f.dcm,27f8616263ed
6105,80d9d15d39ac.dcm,0ad70ae5bcc3
6106,0ad09f62fea8.dcm,82dddce7c481
6107,d93b8a8335cf.dcm,bc3e009078ca
6108,92bcb7f3b9f0.dcm,dd39287d4cdf
6109,0120c5c1352b.dcm,b44d74635de5
6110,bdf127e8c7ed.dcm,beb39eada193
6111,518e12fc469c.dcm,354d310f53ef
6112,e49b56ecfcde.dcm,4f3ac8ed6bc3
6113,3f21eb32736b.dcm,bbc14136a5cf
6114,d664645b5052.dcm,b4ffce3b60b9
6115,0583141e74d8.dcm,1bf775c57c75
6116,8274fcf54561.dcm,08ec6f5aa0df
6117,ac5006047f9b.dcm,7f5a35344d25
6118,17f9fe06e00e.dcm,3d9d054474b7
6119,b0070fbe180a.dcm,56b13bf13955
6120,927f5e9140fc.dcm,b767262e17d8
6121,c29a784211e5.dcm,7aa4e85e5eb5
6122,055fc441c5e4.dcm,8ab2974732c8
6123,93e2ba184079.dcm,c784b6dfdf63
6124,7df881fef70d.dcm,a067f7763b96
6125,299ca999e917.dcm,dc632437d7c9
6126,3cdb285b3a43.dcm,58d5ab9533de
6127,a118217749bb.dcm,9f980fd8cfa2
6128,030729b6b204.dcm,8e0e8fb16772
6129,1e1a624d65a6.dcm,bb64d0bf6912
6130,29e17eb29c38.dcm,1ac1de4ecb6c
6131,458d3c84b5d4.dcm,3011ca5b6f43
